,duration_ms,uri,tempo,album_cover,loudness,name,explicit,id,liveness,indexing,album,popularity,href,speechiness,danceability,key,energy,valence,instrumentalness,acousticness,mode,time_signature,artist,genres
2485,185125.0,spotify:track:2PaOWQIEkSFkmONCv1Vgui,100.053,https://i.scdn.co/image/ab67616d00001e025295c61ef107a19ff44a5c59,-9.522,Eu Feat. Você,False,2PaOWQIEkSFkmONCv1Vgui,0.109,"['e', 'eu', 'eu ', 'eu f', 'eu fe', 'eu fea', 'eu feat', 'eu feat.', 'eu feat. ', 'eu feat. v', 'eu feat. vo', 'eu feat. voc', 'eu feat. você']",Eu Feat. Você,66.0,https://api.spotify.com/v1/tracks/2PaOWQIEkSFkmONCv1Vgui,0.046,0.654,7.0,0.453,0.493,0.0,0.593,1.0,4.0,Melim,"['mpb', 'nova mpb', 'pop nacional']"
2486,185147.0,spotify:track:093RgZ7RXHZwIrxZhZYX4Q,140.05,https://i.scdn.co/image/ab67616d00001e02fe950b9b68419fdb2d3b7631,-5.14,Tesla (feat. Sfera Ebbasta & DrefGold),False,093RgZ7RXHZwIrxZhZYX4Q,0.0961,"['t', 'te', 'tes', 'tesl', 'tesla', 'tesla ', 'tesla (', 'tesla (f', 'tesla (fe', 'tesla (fea', 'tesla (feat', 'tesla (feat.', 'tesla (feat. ', 'tesla (feat. s', 'tesla (feat. sf', 'tesla (feat. sfe', 'tesla (feat. sfer', 'tesla (feat. sfera', 'tesla (feat. sfera ', 'tesla (feat. sfera e', 'tesla (feat. sfera eb', 'tesla (feat. sfera ebb', 'tesla (feat. sfera ebba', 'tesla (feat. sfera ebbas', 'tesla (feat. sfera ebbast', 'tesla (feat. sfera ebbasta', 'tesla (feat. sfera ebbasta ', 'tesla (feat. sfera ebbasta &', 'tesla (feat. sfera ebbasta & ', 'tesla (feat. sfera ebbasta & d', 'tesla (feat. sfera ebbasta & dr', 'tesla (feat. sfera ebbasta & dre', 'tesla (feat. sfera ebbasta & dref', 'tesla (feat. sfera ebbasta & drefg', 'tesla (feat. sfera ebbasta & drefgo', 'tesla (feat. sfera ebbasta & drefgol', 'tesla (feat. sfera ebbasta & drefgold', 'tesla (feat. sfera ebbasta & drefgold)']",20,63.0,https://api.spotify.com/v1/tracks/093RgZ7RXHZwIrxZhZYX4Q,0.0618,0.854,11.0,0.626,0.377,0.0,0.316,1.0,4.0,Capo Plaza,"['italian hip hop', 'trap italiana']"
2487,185194.0,spotify:track:0nhBKubnVz9yFNNprBniWz,91.507,https://i.scdn.co/image/ab67616d00001e02cc2504583eeb105a99b54cc8,-4.437,YOUTH,False,0nhBKubnVz9yFNNprBniWz,0.0777,"['y', 'yo', 'you', 'yout', 'youth']",Blue Neighbourhood (Deluxe),76.0,https://api.spotify.com/v1/tracks/0nhBKubnVz9yFNNprBniWz,0.041,0.628,7.0,0.737,0.592,0.0,0.0625,1.0,4.0,Troye Sivan,"['australian pop', 'dance pop', 'electropop', 'pop', 'viral pop']"
2488,185195.0,spotify:track:1nmypDEMIhxlgvZViMUmoZ,115.002,https://i.scdn.co/image/ab67616d00001e02dfce96dedd5647e9c13fcdfb,-4.54,Crazy,True,1nmypDEMIhxlgvZViMUmoZ,0.266,"['c', 'cr', 'cra', 'craz', 'crazy']",Crazy,56.0,https://api.spotify.com/v1/tracks/1nmypDEMIhxlgvZViMUmoZ,0.0746,0.734,8.0,0.666,0.492,3.49e-06,0.00427,1.0,4.0,Kelly Rowland,"['atl hip hop', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']"
2489,185195.0,spotify:track:6osaMSJh9NguagEDQcZaKx,192.091,https://i.scdn.co/image/ab67616d00001e02caf82abb2338880577e472be,-2.986,Loco Contigo (feat. J. Balvin & Tyga),False,6osaMSJh9NguagEDQcZaKx,0.102,"['l', 'lo', 'loc', 'loco', 'loco ', 'loco c', 'loco co', 'loco con', 'loco cont', 'loco conti', 'loco contig', 'loco contigo', 'loco contigo ', 'loco contigo (', 'loco contigo (f', 'loco contigo (fe', 'loco contigo (fea', 'loco contigo (feat', 'loco contigo (feat.', 'loco contigo (feat. ', 'loco contigo (feat. j', 'loco contigo (feat. j.', 'loco contigo (feat. j. ', 'loco contigo (feat. j. b', 'loco contigo (feat. j. ba', 'loco contigo (feat. j. bal', 'loco contigo (feat. j. balv', 'loco contigo (feat. j. balvi', 'loco contigo (feat. j. balvin', 'loco contigo (feat. j. balvin ', 'loco contigo (feat. j. balvin &', 'loco contigo (feat. j. balvin & ', 'loco contigo (feat. j. balvin & t', 'loco contigo (feat. j. balvin & ty', 'loco contigo (feat. j. balvin & tyg', 'loco contigo (feat. j. balvin & tyga', 'loco contigo (feat. j. balvin & tyga)']",Carte Blanche,78.0,https://api.spotify.com/v1/tracks/6osaMSJh9NguagEDQcZaKx,0.218,0.694,11.0,0.758,0.371,1.34e-06,0.278,1.0,4.0,DJ Snake,"['dance pop', 'edm', 'electronic trap', 'pop', 'pop dance', 'pop rap']"
2490,185197.0,spotify:track:3jygqNqsSwvuICQMU65bEW,127.014,https://i.scdn.co/image/ab67616d00001e02ef1fbbea37d38c3ec660a8f1,-7.678,Dolla Fo' Dolla,True,3jygqNqsSwvuICQMU65bEW,0.12,"['d', 'do', 'dol', 'doll', 'dolla', 'dolla ', 'dolla f', 'dolla fo', ""dolla fo'"", ""dolla fo' "", ""dolla fo' d"", ""dolla fo' do"", ""dolla fo' dol"", ""dolla fo' doll"", ""dolla fo' dolla""]",CM10: Free Game,62.0,https://api.spotify.com/v1/tracks/3jygqNqsSwvuICQMU65bEW,0.231,0.855,8.0,0.592,0.338,0.0,0.0126,0.0,4.0,Yo Gotti,"['dirty south rap', 'gangster rap', 'hip hop', 'memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']"
2491,185200.0,spotify:track:4L9Ds4mpD3SuYoWwFUlv16,199.811,https://i.scdn.co/image/ab67616d00001e0242f67892edff211325a54db4,-3.717,Simple,False,4L9Ds4mpD3SuYoWwFUlv16,0.15,"['s', 'si', 'sim', 'simp', 'simpl', 'simple']",Can't Say I Ain't Country,74.0,https://api.spotify.com/v1/tracks/4L9Ds4mpD3SuYoWwFUlv16,0.0973,0.362,3.0,0.882,0.864,0.0,0.0791,1.0,4.0,Florida Georgia Line,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']"
2492,185236.0,spotify:track:2kTYr1MEn7lzybRudQpmWx,134.037,https://i.scdn.co/image/ab67616d00001e024fc38c81c301789a77471b6d,-4.037,Vaya Vaya,True,2kTYr1MEn7lzybRudQpmWx,0.166,"['v', 'va', 'vay', 'vaya', 'vaya ', 'vaya v', 'vaya va', 'vaya vay', 'vaya vaya']",Vaya Vaya,70.0,https://api.spotify.com/v1/tracks/2kTYr1MEn7lzybRudQpmWx,0.284,0.691,1.0,0.793,0.489,0.0,0.27,1.0,4.0,Cartel De Santa,"['latin hip hop', 'mexican hip hop', 'narco rap']"
2493,185277.0,spotify:track:77fvnWALKJR0ws1VUx09CY,117.977,https://i.scdn.co/image/ab67616d00001e023b3cd45dfa6f779c01d63fdb,-5.09,X (with KAROL G),False,77fvnWALKJR0ws1VUx09CY,0.321,"['x', 'x ', 'x (', 'x (w', 'x (wi', 'x (wit', 'x (with', 'x (with ', 'x (with k', 'x (with ka', 'x (with kar', 'x (with karo', 'x (with karol', 'x (with karol ', 'x (with karol g', 'x (with karol g)']",XV,69.0,https://api.spotify.com/v1/tracks/77fvnWALKJR0ws1VUx09CY,0.0617,0.715,4.0,0.827,0.75,3.61e-05,0.0485,0.0,4.0,Jonas Brothers,"['boy band', 'dance pop', 'pop', 'post-teen pop']"
2494,185281.0,spotify:track:65wnZsZLKJimfK1cTFOfa1,93.973,https://i.scdn.co/image/ab67616d00001e025bac234d5511248b248caf36,-7.57,Seeing Blind,False,65wnZsZLKJimfK1cTFOfa1,0.105,"['s', 'se', 'see', 'seei', 'seein', 'seeing', 'seeing ', 'seeing b', 'seeing bl', 'seeing bli', 'seeing blin', 'seeing blind']",Flicker (Deluxe),66.0,https://api.spotify.com/v1/tracks/65wnZsZLKJimfK1cTFOfa1,0.0371,0.716,9.0,0.555,0.483,0.0,0.0372,1.0,4.0,Niall Horan,"['contemporary country', 'country', 'texas country']"
2495,185293.0,spotify:track:1qjrYozGqc7upUgfN776lZ,150.038,https://i.scdn.co/image/ab67616d00001e027e0dea0c3a0bf7c6820306c9,-10.81,Sara Smile,False,1qjrYozGqc7upUgfN776lZ,0.119,"['s', 'sa', 'sar', 'sara', 'sara ', 'sara s', 'sara sm', 'sara smi', 'sara smil', 'sara smile']",Daryl Hall & John Oates (The Silver Album),70.0,https://api.spotify.com/v1/tracks/1qjrYozGqc7upUgfN776lZ,0.0678,0.592,2.0,0.398,0.204,0.000925,0.357,0.0,3.0,Daryl Hall & John Oates,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']"
2496,185304.0,spotify:track:4E2rXUbcF1zhZVzNzeVPGV,116.011,https://i.scdn.co/image/ab67616d00001e025d82973c30d736b1152a6e36,-6.096,Cloudy Day,False,4E2rXUbcF1zhZVzNzeVPGV,0.0246,"['c', 'cl', 'clo', 'clou', 'cloud', 'cloudy', 'cloudy ', 'cloudy d', 'cloudy da', 'cloudy day']",Welcome To The Madhouse,68.0,https://api.spotify.com/v1/tracks/4E2rXUbcF1zhZVzNzeVPGV,0.0445,0.705,4.0,0.776,0.366,2.81e-06,0.0643,1.0,4.0,Tones And I,"['australian pop', 'pop']"
2497,185307.0,spotify:track:4PvbbMYL4fkToni5BLaYRb,94.03,https://i.scdn.co/image/ab67616d00001e0233ccb60f9b2785ef691b2fbc,-11.233,Softly,False,4PvbbMYL4fkToni5BLaYRb,0.102,"['s', 'so', 'sof', 'soft', 'softl', 'softly']",Immunity,70.0,https://api.spotify.com/v1/tracks/4PvbbMYL4fkToni5BLaYRb,0.0419,0.759,0.0,0.436,0.782,0.0113,0.33,0.0,4.0,Clairo,"['bedroom pop', 'indie pop', 'pop']"
2498,185347.0,spotify:track:5tnRnYnQIm9iJCraZGpOJp,73.854,https://i.scdn.co/image/ab67616d00001e02b13e8aa1139455bf7b232fcf,-8.016,Hold On To Me,False,5tnRnYnQIm9iJCraZGpOJp,0.0998,"['h', 'ho', 'hol', 'hold', 'hold ', 'hold o', 'hold on', 'hold on ', 'hold on t', 'hold on to', 'hold on to ', 'hold on to m', 'hold on to me']",Hold On To Me,67.0,https://api.spotify.com/v1/tracks/5tnRnYnQIm9iJCraZGpOJp,0.0306,0.408,2.0,0.256,0.186,9.59e-06,0.833,1.0,1.0,Lauren Daigle,"['ccm', 'christian music', 'worship']"
2499,185349.0,spotify:track:4hZ3E2eYHadmtKHbAaNycZ,122.017,https://i.scdn.co/image/ab67616d00001e02bc3bf94adf874815867bcbb6,-6.589,All Good Things (Come To An End) - Nelly Furtado x Quarterhead,False,4hZ3E2eYHadmtKHbAaNycZ,0.163,"['a', 'al', 'all', 'all ', 'all g', 'all go', 'all goo', 'all good', 'all good ', 'all good t', 'all good th', 'all good thi', 'all good thin', 'all good thing', 'all good things', 'all good things ', 'all good things (', 'all good things (c', 'all good things (co', 'all good things (com', 'all good things (come', 'all good things (come ', 'all good things (come t', 'all good things (come to', 'all good things (come to ', 'all good things (come to a', 'all good things (come to an', 'all good things (come to an ', 'all good things (come to an e', 'all good things (come to an en', 'all good things (come to an end', 'all good things (come to an end)', 'all good things (come to an end) ', 'all good things (come to an end) -', 'all good things (come to an end) - ', 'all good things (come to an end) - n', 'all good things (come to an end) - ne', 'all good things (come to an end) - nel', 'all good things (come to an end) - nell', 'all good things (come to an end) - nelly', 'all good things (come to an end) - nelly ', 'all good things (come to an end) - nelly f', 'all good things (come to an end) - nelly fu', 'all good things (come to an end) - nelly fur', 'all good things (come to an end) - nelly furt', 'all good things (come to an end) - nelly furta', 'all good things (come to an end) - nelly furtad', 'all good things (come to an end) - nelly furtado', 'all good things (come to an end) - nelly furtado ', 'all good things (come to an end) - nelly furtado x', 'all good things (come to an end) - nelly furtado x ', 'all good things (come to an end) - nelly furtado x q', 'all good things (come to an end) - nelly furtado x qu', 'all good things (come to an end) - nelly furtado x qua', 'all good things (come to an end) - nelly furtado x quar', 'all good things (come to an end) - nelly furtado x quart', 'all good things (come to an end) - nelly furtado x quarte', 'all good things (come to an end) - nelly furtado x quarter', 'all good things (come to an end) - nelly furtado x quarterh', 'all good things (come to an end) - nelly furtado x quarterhe', 'all good things (come to an end) - nelly furtado x quarterhea', 'all good things (come to an end) - nelly furtado x quarterhead']",Loose (Expanded Edition),53.0,https://api.spotify.com/v1/tracks/4hZ3E2eYHadmtKHbAaNycZ,0.1,0.689,0.0,0.761,0.339,1.04e-06,0.0202,1.0,4.0,Nelly Furtado,"['canadian latin', 'canadian pop', 'dance pop', 'pop', 'pop rap']"
2500,185352.0,spotify:track:6Bjtr3tPdto5nyuLYf61sN,92.943,https://i.scdn.co/image/ab67616d00001e021aa0c271b0419100bdb4b7d5,-5.092,Cold Water (feat. Justin Bieber & MØ),False,6Bjtr3tPdto5nyuLYf61sN,0.156,"['c', 'co', 'col', 'cold', 'cold ', 'cold w', 'cold wa', 'cold wat', 'cold wate', 'cold water', 'cold water ', 'cold water (', 'cold water (f', 'cold water (fe', 'cold water (fea', 'cold water (feat', 'cold water (feat.', 'cold water (feat. ', 'cold water (feat. j', 'cold water (feat. ju', 'cold water (feat. jus', 'cold water (feat. just', 'cold water (feat. justi', 'cold water (feat. justin', 'cold water (feat. justin ', 'cold water (feat. justin b', 'cold water (feat. justin bi', 'cold water (feat. justin bie', 'cold water (feat. justin bieb', 'cold water (feat. justin biebe', 'cold water (feat. justin bieber', 'cold water (feat. justin bieber ', 'cold water (feat. justin bieber &', 'cold water (feat. justin bieber & ', 'cold water (feat. justin bieber & m', 'cold water (feat. justin bieber & mø', 'cold water (feat. justin bieber & mø)']",Cold Water (feat. Justin Bieber & MØ),74.0,https://api.spotify.com/v1/tracks/6Bjtr3tPdto5nyuLYf61sN,0.0432,0.608,6.0,0.798,0.501,0.0,0.0736,0.0,4.0,Major Lazer,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop dance', 'pop rap', 'tropical house']"
2501,185373.0,spotify:track:2cEmWBBlCfR9wWrY9JmTyt,168.408,https://i.scdn.co/image/ab67616d00001e022bdcb339402ebd78651f09c8,-5.637,Let Me,False,2cEmWBBlCfR9wWrY9JmTyt,0.0967,"['l', 'le', 'let', 'let ', 'let m', 'let me']",Icarus Falls,71.0,https://api.spotify.com/v1/tracks/2cEmWBBlCfR9wWrY9JmTyt,0.0502,0.46,9.0,0.566,0.189,5.96e-06,0.239,1.0,4.0,ZAYN,"['dance pop', 'electropop', 'pop', 'post-teen pop', 'uk pop']"
2502,185375.0,spotify:track:40JjCZcdzT9ldZk5DhFqdZ,107.088,https://i.scdn.co/image/ab67616d00001e022515702c4f538c7b85239f3d,-6.45,Confetti (feat. Saweetie),True,40JjCZcdzT9ldZk5DhFqdZ,0.0609,"['c', 'co', 'con', 'conf', 'confe', 'confet', 'confett', 'confetti', 'confetti ', 'confetti (', 'confetti (f', 'confetti (fe', 'confetti (fea', 'confetti (feat', 'confetti (feat.', 'confetti (feat. ', 'confetti (feat. s', 'confetti (feat. sa', 'confetti (feat. saw', 'confetti (feat. sawe', 'confetti (feat. sawee', 'confetti (feat. saweet', 'confetti (feat. saweeti', 'confetti (feat. saweetie', 'confetti (feat. saweetie)']",Confetti (feat. Saweetie),69.0,https://api.spotify.com/v1/tracks/40JjCZcdzT9ldZk5DhFqdZ,0.053,0.733,9.0,0.643,0.485,0.0,0.178,0.0,4.0,Little Mix,"['cali rap', 'dance pop', 'pop', 'pop rap', 'r&b', 'trap queen']"
2503,185393.0,spotify:track:1RcA6iOi510XKkKMK13zsf,175.884,https://i.scdn.co/image/ab67616d00001e02d93a9b6f92382c354158f2eb,-5.989,Best of You (with Elle King),False,1RcA6iOi510XKkKMK13zsf,0.0869,"['b', 'be', 'bes', 'best', 'best ', 'best o', 'best of', 'best of ', 'best of y', 'best of yo', 'best of you', 'best of you ', 'best of you (', 'best of you (w', 'best of you (wi', 'best of you (wit', 'best of you (with', 'best of you (with ', 'best of you (with e', 'best of you (with el', 'best of you (with ell', 'best of you (with elle', 'best of you (with elle ', 'best of you (with elle k', 'best of you (with elle ki', 'best of you (with elle kin', 'best of you (with elle king', 'best of you (with elle king)']",Best of You (with Elle King),68.0,https://api.spotify.com/v1/tracks/1RcA6iOi510XKkKMK13zsf,0.0938,0.653,9.0,0.623,0.48,0.0,0.0515,1.0,4.0,Andy Grammer,"['dance pop', 'modern rock', 'neo mellow', 'pop', 'pop rap', 'pop rock', 'post-teen pop']"
2504,185400.0,spotify:track:2smpiAZfaN0GFi15MqAq6E,106.023,https://i.scdn.co/image/ab67616d00001e02a787f718fb485b66d6219247,-7.123,Stay Awake,False,2smpiAZfaN0GFi15MqAq6E,0.0931,"['s', 'st', 'sta', 'stay', 'stay ', 'stay a', 'stay aw', 'stay awa', 'stay awak', 'stay awake']",A Place We Knew,65.0,https://api.spotify.com/v1/tracks/2smpiAZfaN0GFi15MqAq6E,0.0453,0.723,11.0,0.829,0.582,3.47e-05,0.337,0.0,4.0,Dean Lewis,"['australian pop', 'pop', 'pop rock']"
2505,185413.0,spotify:track:4S2qrsdY4BF0T5UFQLtqoU,102.015,https://i.scdn.co/image/ab67616d00001e02d95a69b6ed77cb639d819064,-2.648,Boom Boom Pow,True,4S2qrsdY4BF0T5UFQLtqoU,0.0875,"['b', 'bo', 'boo', 'boom', 'boom ', 'boom b', 'boom bo', 'boom boo', 'boom boom', 'boom boom ', 'boom boom p', 'boom boom po', 'boom boom pow']",Boom Boom Pow,63.0,https://api.spotify.com/v1/tracks/4S2qrsdY4BF0T5UFQLtqoU,0.0899,0.787,1.0,0.897,0.514,0.0196,0.101,1.0,4.0,Zafrir,"['big room', 'dance pop', 'dutch house', 'edm', 'electro house', 'pop dance', 'pop rap', 'progressive house', 'tropical house']"
2506,185413.0,spotify:track:5y788ya4NvwhBznoDIcXwK,106.761,https://i.scdn.co/image/ab67616d00001e023b50c381e5f477c3cd066286,-13.551,The Sound of Silence - Acoustic Version,False,5y788ya4NvwhBznoDIcXwK,0.107,"['t', 'th', 'the', 'the ', 'the s', 'the so', 'the sou', 'the soun', 'the sound', 'the sound ', 'the sound o', 'the sound of', 'the sound of ', 'the sound of s', 'the sound of si', 'the sound of sil', 'the sound of sile', 'the sound of silen', 'the sound of silenc', 'the sound of silence', 'the sound of silence ', 'the sound of silence -', 'the sound of silence - ', 'the sound of silence - a', 'the sound of silence - ac', 'the sound of silence - aco', 'the sound of silence - acou', 'the sound of silence - acous', 'the sound of silence - acoust', 'the sound of silence - acousti', 'the sound of silence - acoustic', 'the sound of silence - acoustic ', 'the sound of silence - acoustic v', 'the sound of silence - acoustic ve', 'the sound of silence - acoustic ver', 'the sound of silence - acoustic vers', 'the sound of silence - acoustic versi', 'the sound of silence - acoustic versio', 'the sound of silence - acoustic version']","Wednesday Morning, 3 A.M.",76.0,https://api.spotify.com/v1/tracks/5y788ya4NvwhBznoDIcXwK,0.0301,0.525,6.0,0.216,0.328,0.0,0.837,1.0,4.0,Simon & Garfunkel,"['classic rock', 'folk', 'folk rock', 'melancholia', 'mellow gold', 'rock']"
2507,185422.0,spotify:track:6N1K5OVVCopBjGViHs2IvP,133.83,https://i.scdn.co/image/ab67616d00001e0289aff4625958eac8d16535c7,-7.398,The Joker And The Queen (feat. Taylor Swift),False,6N1K5OVVCopBjGViHs2IvP,0.282,"['t', 'th', 'the', 'the ', 'the j', 'the jo', 'the jok', 'the joke', 'the joker', 'the joker ', 'the joker a', 'the joker an', 'the joker and', 'the joker and ', 'the joker and t', 'the joker and th', 'the joker and the', 'the joker and the ', 'the joker and the q', 'the joker and the qu', 'the joker and the que', 'the joker and the quee', 'the joker and the queen', 'the joker and the queen ', 'the joker and the queen (', 'the joker and the queen (f', 'the joker and the queen (fe', 'the joker and the queen (fea', 'the joker and the queen (feat', 'the joker and the queen (feat.', 'the joker and the queen (feat. ', 'the joker and the queen (feat. t', 'the joker and the queen (feat. ta', 'the joker and the queen (feat. tay', 'the joker and the queen (feat. tayl', 'the joker and the queen (feat. taylo', 'the joker and the queen (feat. taylor', 'the joker and the queen (feat. taylor ', 'the joker and the queen (feat. taylor s', 'the joker and the queen (feat. taylor sw', 'the joker and the queen (feat. taylor swi', 'the joker and the queen (feat. taylor swif', 'the joker and the queen (feat. taylor swift', 'the joker and the queen (feat. taylor swift)']",The Joker And The Queen (feat. Taylor Swift),89.0,https://api.spotify.com/v1/tracks/6N1K5OVVCopBjGViHs2IvP,0.0329,0.528,0.0,0.309,0.307,2.1e-06,0.924,1.0,4.0,Ed Sheeran,['pop']
2508,185427.0,spotify:track:4jrZI0XdexLjrHlBwLbhzL,74.973,https://i.scdn.co/image/ab67616d00001e02f7c55d6cef34d9ecf01a96ea,-3.681,Te Olvidaré,False,4jrZI0XdexLjrHlBwLbhzL,0.347,"['t', 'te', 'te ', 'te o', 'te ol', 'te olv', 'te olvi', 'te olvid', 'te olvida', 'te olvidar', 'te olvidaré']",Hoy,61.0,https://api.spotify.com/v1/tracks/4jrZI0XdexLjrHlBwLbhzL,0.0627,0.684,4.0,0.87,0.88,0.0,0.0744,0.0,4.0,MYA,"['latin', 'latin pop', 'puerto rican pop']"
2509,185440.0,spotify:track:6Z77oDcn6iI1MHFCBPjl24,155.672,https://i.scdn.co/image/ab67616d00001e0225f49ab23f0ec6332efef432,-4.588,Haunted,False,6Z77oDcn6iI1MHFCBPjl24,0.107,"['h', 'ha', 'hau', 'haun', 'haunt', 'haunte', 'haunted']",Fallen,59.0,https://api.spotify.com/v1/tracks/6Z77oDcn6iI1MHFCBPjl24,0.0617,0.364,4.0,0.861,0.16,0.00449,0.00959,0.0,4.0,Evanescence,['alternative metal']
2510,185467.0,spotify:track:6FT9FZccFD6nE8dMNslz2n,140.003,https://i.scdn.co/image/ab67616d00001e02e98fa92fdb4f1a176ddc138f,-6.89,Walk On Water,False,6FT9FZccFD6nE8dMNslz2n,0.167,"['w', 'wa', 'wal', 'walk', 'walk ', 'walk o', 'walk on', 'walk on ', 'walk on w', 'walk on wa', 'walk on wat', 'walk on wate', 'walk on water']",AMERICA,67.0,https://api.spotify.com/v1/tracks/6FT9FZccFD6nE8dMNslz2n,0.0368,0.495,8.0,0.787,0.388,0.0,9.16e-05,1.0,4.0,Thirty Seconds To Mars,"['modern rock', 'post-grunge', 'rock']"
2511,185478.0,spotify:track:5DnubkVCDDFfcejkhtnM79,101.041,https://i.scdn.co/image/ab67616d00001e0244ccdb6cd30b83256ae7a82b,-5.966,Push Start (with Coi Leray feat. 42 Dugg),True,5DnubkVCDDFfcejkhtnM79,0.151,"['p', 'pu', 'pus', 'push', 'push ', 'push s', 'push st', 'push sta', 'push star', 'push start', 'push start ', 'push start (', 'push start (w', 'push start (wi', 'push start (wit', 'push start (with', 'push start (with ', 'push start (with c', 'push start (with co', 'push start (with coi', 'push start (with coi ', 'push start (with coi l', 'push start (with coi le', 'push start (with coi ler', 'push start (with coi lera', 'push start (with coi leray', 'push start (with coi leray ', 'push start (with coi leray f', 'push start (with coi leray fe', 'push start (with coi leray fea', 'push start (with coi leray feat', 'push start (with coi leray feat.', 'push start (with coi leray feat. ', 'push start (with coi leray feat. 4', 'push start (with coi leray feat. 42', 'push start (with coi leray feat. 42 ', 'push start (with coi leray feat. 42 d', 'push start (with coi leray feat. 42 du', 'push start (with coi leray feat. 42 dug', 'push start (with coi leray feat. 42 dugg', 'push start (with coi leray feat. 42 dugg)']",They Got Amnesia,67.0,https://api.spotify.com/v1/tracks/5DnubkVCDDFfcejkhtnM79,0.103,0.874,1.0,0.562,0.637,0.0,0.0273,1.0,4.0,French Montana,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2512,185481.0,spotify:track:3B4etxytImrRKQgV3XHjnR,140.095,https://i.scdn.co/image/ab67616d00001e025ebe6cbd74a47a5e8ea88985,-6.203,Harleys In Hawaii,False,3B4etxytImrRKQgV3XHjnR,0.118,"['h', 'ha', 'har', 'harl', 'harle', 'harley', 'harleys', 'harleys ', 'harleys i', 'harleys in', 'harleys in ', 'harleys in h', 'harleys in ha', 'harleys in haw', 'harleys in hawa', 'harleys in hawai', 'harleys in hawaii']",Smile,77.0,https://api.spotify.com/v1/tracks/3B4etxytImrRKQgV3XHjnR,0.125,0.721,10.0,0.751,0.738,6.59e-06,0.162,0.0,4.0,Katy Perry,"['dance pop', 'pop', 'post-teen pop']"
2513,185482.0,spotify:track:71M1szVbVYZM5M6QlIm6aC,105.064,https://i.scdn.co/image/ab67616d00001e02571c561f9f469b7579a6b3e6,-5.604,Sueño (con Pablo Alborán),False,71M1szVbVYZM5M6QlIm6aC,0.174,"['s', 'su', 'sue', 'sueñ', 'sueño', 'sueño ', 'sueño (', 'sueño (c', 'sueño (co', 'sueño (con', 'sueño (con ', 'sueño (con p', 'sueño (con pa', 'sueño (con pab', 'sueño (con pabl', 'sueño (con pablo', 'sueño (con pablo ', 'sueño (con pablo a', 'sueño (con pablo al', 'sueño (con pablo alb', 'sueño (con pablo albo', 'sueño (con pablo albor', 'sueño (con pablo alborá', 'sueño (con pablo alborán', 'sueño (con pablo alborán)']",Prisma,66.0,https://api.spotify.com/v1/tracks/71M1szVbVYZM5M6QlIm6aC,0.0412,0.667,8.0,0.613,0.54,0.0,0.372,0.0,4.0,Beret,"['latin pop', 'spanish hip hop']"
2514,185533.0,spotify:track:4AOOcHnZdU6qyUVtKZUEuF,119.938,https://i.scdn.co/image/ab67616d00001e021b521999dcb788dd214086e8,-5.813,Amava Nada - Ao Vivo,False,4AOOcHnZdU6qyUVtKZUEuF,0.681,"['a', 'am', 'ama', 'amav', 'amava', 'amava ', 'amava n', 'amava na', 'amava nad', 'amava nada', 'amava nada ', 'amava nada -', 'amava nada - ', 'amava nada - a', 'amava nada - ao', 'amava nada - ao ', 'amava nada - ao v', 'amava nada - ao vi', 'amava nada - ao viv', 'amava nada - ao vivo']",Amava Nada (Ao Vivo),68.0,https://api.spotify.com/v1/tracks/4AOOcHnZdU6qyUVtKZUEuF,0.0532,0.721,11.0,0.714,0.302,0.0,0.346,0.0,4.0,Lucas Lucco,"['arrocha', 'sertanejo']"
2515,185533.0,spotify:track:7hlXiMxN81uctLsvbtHZ8x,97.013,https://i.scdn.co/image/ab67616d00001e027b8aabae10ab5bbe7c7f11c5,-4.947,Sweet Sacrifice,False,7hlXiMxN81uctLsvbtHZ8x,0.312,"['s', 'sw', 'swe', 'swee', 'sweet', 'sweet ', 'sweet s', 'sweet sa', 'sweet sac', 'sweet sacr', 'sweet sacri', 'sweet sacrif', 'sweet sacrifi', 'sweet sacrific', 'sweet sacrifice']",The Open Door,59.0,https://api.spotify.com/v1/tracks/7hlXiMxN81uctLsvbtHZ8x,0.0903,0.486,2.0,0.87,0.336,3.15e-06,0.00679,1.0,4.0,Evanescence,['alternative metal']
2516,185547.0,spotify:track:6E37j4b44JGpdk297urpKM,61.657,https://i.scdn.co/image/ab67616d00001e02f6aca65621e1665d7da316ff,-5.799,like that,False,6E37j4b44JGpdk297urpKM,0.61,"['l', 'li', 'lik', 'like', 'like ', 'like t', 'like th', 'like tha', 'like that']",aurora,74.0,https://api.spotify.com/v1/tracks/6E37j4b44JGpdk297urpKM,0.0758,0.573,6.0,0.441,0.389,0.0,0.186,0.0,4.0,Bea Miller,"['alt z', 'dance pop', 'electropop', 'indie poptimism', 'modern rock', 'pop', 'post-teen pop', 'talent show']"
